Movie_Name,Rating,Voting_Count,Duration,Genre
Diplodocus,6.3,172.0,90,Adventure
My Oni Girl,6.0,1700.0,112,Adventure
Bionic,4.3,1700.0,110,Adventure
Thangalaan,6.6,6600.0,156,Adventure
Robin and the Hoods,4.4,509.0,100,Adventure
Kanguva,4.5,15000.0,152,Adventure
The Lost Tiger,7.8,44.0,90,Adventure
Noah's Ark,4.3,641.0,96,Adventure
The Last Ronin,4.8,571.0,115,Adventure
Spiders on a Plane,5.2,371.0,78,Adventure
Gracie and Pedro: Pets to the Rescue,5.1,266.0,87,Adventure
Pimpinero: Blood and Oil,5.6,544.0,121,Adventure
Planetquake,3.0,299.0,85,Adventure
Guest from the Future,6.0,1200.0,141,Adventure
Marianengraben,7.5,81.0,87,Adventure
The Last of Us: Immunity,5.8,14.0,64,Adventure
The Phantom Warrior,2.4,555.0,119,Adventure
Ayalaan,6.0,4000.0,155,Adventure
Going Viral,6.8,52.0,90,Adventure
Rebellious,6.0,188.0,94,Adventure
Barroz: Guardian of Treasures,3.5,989.0,155,Adventure
Bureau 749,4.1,521.0,123,Adventure
Never Look Away,7.2,258.0,85,Adventure
School of Magical Animals 3,5.9,307.0,105,Adventure
The Goat,5.6,112.0,91,Adventure
The Keepers of the 5 Kingdoms,4.0,219.0,109,Adventure
All for One,1.2,625.0,97,Adventure
Oscar Wilde About America,3.5,22.0,98,Adventure
Dalia y el Libro Rojo,6.4,79.0,107,Adventure
Cells at Work!,6.8,195.0,109,Adventure
Gladiators,6.3,39.0,95,Adventure
Treasure Trackers,5.8,159.0,92,Adventure
The Mountain,6.6,155.0,89,Adventure
Gaami,6.4,2000.0,147,Adventure
Return to Wickensburg,5.0,27.0,88,Adventure
My Freaky Family,6.3,398.0,86,Adventure
Rally Caps,5.5,138.0,100,Adventure
Storm Crashers,6.2,558.0,88,Adventure
The Casagrandes Movie,5.6,663.0,89,Adventure
I Heart Robots,4.6,2400.0,76,Adventure
Earthquake Underground,3.3,192.0,83,Adventure
Ahl Al Kahf,5.3,258.0,120,Adventure
A Trip Elsewhere,5.6,101.0,93,Adventure
Mong Vuot,5.3,123.0,96,Adventure
Dünya Varmis,7.4,51.0,100,Adventure
Mobile Suit Gundam SEED Freedom,6.6,944.0,124,Adventure
Jathara,6.4,1100.0,129,Adventure
Oculus,6.0,15.0,113,Adventure
The Traveller,5.2,207.0,134,Adventure
Satu - Year of the Rabbit,9.1,56.0,93,Adventure
Sunlight,7.9,17.0,96,Adventure
Empire Queen: The Golden Age of Magic,3.2,204.0,148,Adventure
Witch Hunter,5.2,23.0,80,Adventure
Captain Miller,6.5,8600.0,157,Adventure
Amazon Bullseye,5.3,190.0,113,Adventure
Kvitebjørn,5.8,56.0,85,Adventure
Niko: Beyond the Northern Lights,6.2,325.0,86,Adventure
Warrior Awang and Master Tok Gajah,4.6,472.0,118,Adventure
Odio el verano,5.1,566.0,103,Adventure
Next to Us,4.9,222.0,125,Adventure
Rocky Road to Berlin,7.2,1400.0,104,Adventure
Trifole,7.7,50.0,100,Adventure
Bremenskie muzykanty,4.6,669.0,115,Adventure
Daye: Seret ahl el Daye,7.8,16.0,104,Adventure
Ghost Island,7.3,46.0,95,Adventure
Its Name Was Mormo,3.7,114.0,93,Adventure
Kalvan,5.6,985.0,142,Adventure
The Kingdom,7.9,88.0,133,Adventure
Meanwhile on Earth,6.0,897.0,89,Adventure
Shrek 5: The Contract - A Fan Made Film,7.0,19.0,84,Adventure
The Forest,6.5,48.0,77,Adventure
Taklee Genesis x Worlds Collide,5.4,402.0,146,Adventure
Kodaikanal,9.2,69.0,173,Adventure
Memes & Nightmares,5.7,84.0,81,Adventure
Fox & Hare Save the Forest,5.9,198.0,71,Adventure
Dead Dead Demon's Dededede Destruction,7.0,143.0,120,Adventure
The Epidemic,5.8,70.0,95,Adventure
Big City Greens the Movie: Spacecation,6.2,539.0,83,Adventure
Road Wars: Max Fury,2.0,350.0,83,Adventure
Si Juki the Movie: Harta Pulau Monyet,6.0,115.0,107,Adventure
"Maya, donne-moi un titre",6.4,51.0,61,Adventure
My Fathers' Daughter,6.7,74.0,78,Adventure
Little Emma,5.7,108.0,106,Adventure
Stranded Pearl,6.0,27.0,90,Adventure
Five Friends,6.7,890.0,112,Adventure
The Backrooms,6.2,8.0,63,Adventure
Panda Bear in Africa,5.5,320.0,84,Adventure
Jurassic Triangle,2.5,280.0,84,Adventure
Elli and the Ghostly Ghost Train,5.0,95.0,86,Adventure
Buddy,3.9,342.0,137,Adventure
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,7.1,17.0,90,Adventure
Powder Pup,6.2,76.0,89,Adventure
The Worlds Divide,8.0,38.0,120,Adventure
Stinky Summer,5.7,50.0,90,Adventure
Diving Into the Darkness,9.1,82.0,96,Adventure
Tokusou Sentai Dekaranger 20th: Fireball Booster,7.1,30.0,50,Adventure
Moy dikiy drug,6.6,56.0,100,Adventure
Vertical,5.2,128.0,111,Adventure
Game On,2.6,350.0,85,Adventure
The Slave and the Sorcerer,6.6,39.0,86,Adventure
Tracing the Divide,8.8,169.0,84,Adventure
Dragon Ball Z Kai,8.4,68.0,82,Adventure
Captain Avispa,5.8,173.0,96,Adventure
The Adventures of Jurassic Pet: Return to the Wild,5.4,58.0,90,Adventure
Formed Police Unit,4.6,475.0,120,Adventure
Yolki 11,4.7,168.0,92,Adventure
Transformers Prime: Galavatron's Revenge,3.4,8.0,104,Adventure
The Star City Murders,4.1,142.0,79,Adventure
Teenz,4.4,862.0,122,Adventure
At Her Feet,7.5,41.0,100,Adventure
Masha i Medved v kino: Park chudes,7.6,17.0,58,Adventure
Baba Yaga spasaet Novyy god,4.4,116.0,99,Adventure
Fuuto PI: Portrait of Kamen Rider Skull,7.4,39.0,82,Adventure
Steal the Naughty List,6.5,117.0,90,Adventure
Yaren Leylek,5.9,26.0,95,Adventure
Vikaasaparva,8.5,541.0,134,Adventure
Major Grom: The Game,6.1,1800.0,168,Adventure
Tay 2: Ebabil Takimi,5.2,38.0,78,Adventure
Spirit Riser,6.7,33.0,98,Adventure
Birds Flying East,5.8,565.0,100,Adventure
This Land of Mine,6.8,8.0,90,Adventure
Bull Shark 3,3.5,79.0,76,Adventure
Ognivo,5.5,224.0,105,Adventure
Tulang Belulang Tulang,7.0,44.0,95,Adventure
Arctic Hollow,2.3,179.0,70,Adventure
Historia de pastores,5.5,33.0,80,Adventure
Un lío de millones,6.0,50.0,91,Adventure
Tri kota Zimnie kanikuly,6.5,30.0,65,Adventure
Friendly Fire,6.6,31.0,105,Adventure
Sam and Colby: The Legends of the Paranormal,4.8,304.0,98,Adventure
Die Chaosschwestern und Pinguin Paul,5.7,66.0,100,Adventure
Luigi's Mansion,6.0,17.0,60,Adventure
The Big Trip 3: Race Around the World,5.7,55.0,85,Adventure
Abudeka Is Back,5.3,34.0,120,Adventure
Håkan Bråkan 2,5.3,132.0,92,Adventure
Letuchiy korabl,3.8,295.0,100,Adventure
Z-Mom,4.9,45.0,90,Adventure
Tipppsy,8.2,33.0,115,Adventure
Death Game,6.3,24.0,88,Adventure
Nature Cat's Nature Movie Special Extraordinaire,7.3,18.0,53,Adventure
Chernyy zamok,7.8,17.0,115,Adventure
Shanghai Story,8.1,57.0,71,Adventure
Gepack,6.6,360.0,97,Adventure
Hain,2.9,45.0,95,Adventure
Six Nine Five (695),7.0,705.0,137,Adventure
The Trail,7.2,20.0,80,Adventure
Pui Pui Molcar the Movie: Molmax,7.0,9.0,69,Adventure
Benjamin Bat,8.1,28.0,75,Adventure
My Redneck Neighbor: Chapter 1 - The Rednecks Are Coming,5.0,7.0,74,Adventure
Güzel Bir Rüya,4.9,41.0,79,Adventure
Kiyma: Orman Kanunlari,4.3,35.0,81,Adventure
Two Breaths,8.2,22.0,18,Adventure
LasseMajas detektivbyrå - Maskoten som försvann,6.0,55.0,90,Adventure
Askepote,3.5,80.0,72,Adventure
Seven Seas Seven Hills,8.7,89.0,90,Adventure
Nothing Unusual,9.7,12.0,92,Adventure
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,6.8,32.0,71,Adventure
Zak & Wowo: The Legend of Lendarys,5.7,95.0,85,Adventure
Xibalba Monster,6.4,25.0,76,Adventure
Cazatesoros,6.5,27.0,106,Adventure
Kade,6.7,16.0,92,Adventure
Zoloto Umalty,4.9,109.0,109,Adventure
Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,7.4,72.0,70,Adventure
Jaunt,8.4,7.0,78,Adventure
Lo carga el diablo,7.4,23.0,93,Adventure
Bratya,2.8,117.0,103,Adventure
Kaizen,7.3,649.0,160,Adventure
Troy the Bharat Putra,5.5,31.0,134,Adventure
Permafrost,5.7,114.0,80,Adventure
The Secret of Pin-Up Island,7.4,92.0,107,Adventure
Dünya Mali: Eksi Bir,7.2,16.0,133,Adventure
Joachim and the Apocalypse,7.2,13.0,90,Adventure
"Silex and the City, le film",4.9,50.0,77,Adventure
Dikkie Dik en de Verdwenen Knuffel,7.2,129.0,62,Adventure
Manyunya Priklyucheniya v derevne,5.9,117.0,84,Adventure
BAM!,6.9,28.0,80,Adventure
Goodbye Hamdi,6.2,8.0,85,Adventure
Appu,8.6,181.0,92,Adventure
The Eye of the Salamander,7.9,20.0,81,Adventure
Oyunda Kal: Eglence Arenasi,2.7,35.0,92,Adventure
Tri bogatyrya Ni dnya bez podviga,5.7,66.0,61,Adventure
Cândido,6.3,59.0,99,Adventure
Shadows of Betrayal: Chronicles of Ian Blair,7.3,12.0,65,Adventure
Turma da Mônica Jovem: Reflexos do Medo,2.8,257.0,88,Adventure
Surge of Power: Where There's Smoke,6.5,13.0,68,Adventure
Igrisca ne damo!,6.9,26.0,79,Adventure
Mobile Suit Gundam: Silver Phantom,6.1,13.0,90,Adventure
Triple 7: They Said It Couldn't Be Done,8.5,13.0,97,Adventure
Yasmeen's Element,7.6,20.0,76,Adventure
Dead Dead Demon's Dededede Destruction Zenpen,7.1,138.0,120,Adventure
The Yoshi Movie,7.7,12.0,105,Adventure
Rocky and Bullwinkle,9.1,12.0,100,Adventure
Fights Break Sphere 3,4.7,8.0,81,Adventure
The Very Last Christmas,8.5,12.0,75,Adventure
Pirates & Slaves,5.8,6.0,53,Adventure
The Umbrella Fairy,5.6,50.0,95,Adventure
Advent,7.5,6.0,119,Adventure
No More Trouble - Cosa rimane di una tempesta,8.4,18.0,97,Adventure
Mai Martaba,4.9,10.0,86,Adventure
Hope & Glory,6.6,143.0,44,Adventure
Mama,8.5,7.0,100,Adventure
Manyunya Priklyucheniya v Moskve,5.8,110.0,87,Adventure
Chhota Bheem and the Curse of Damyaan,4.8,2300.0,145,Adventure
Heavens: The Boy and His Robot,6.3,22.0,98,Adventure
Tur s Ivanushkami,5.3,158.0,111,Adventure
Wonderland,6.8,12.0,120,Adventure
Poklad,4.5,36.0,100,Adventure
Operation Wakaliga: Fate and Blood,6.7,11.0,66,Adventure
Naa Saami Ranga,4.5,1200.0,150,Adventure
Dreams,7.6,8.0,106,Adventure
Samaya bolshaya luna,2.4,128.0,105,Adventure
Vasilisa i khraniteli vremeni,3.2,66.0,98,Adventure
The Last Five Days: The Freak Building,3.8,58.0,61,Adventure
Wilhelm Gustloff,8.7,8.0,110,Adventure
Antarctic Voyage,6.8,6.0,48,Adventure
Piraty galaktiki Barrakuda,4.5,81.0,92,Adventure
Bar MoskvaChiki,5.2,102.0,91,Adventure
Novyy god v Beryozovke,7.1,99.0,94,Adventure
Petualangan Anak Penangkap Hantu,6.0,25.0,99,Adventure
Suchana,9.0,527.0,90,Adventure
Moy lyubimyy chempion,2.4,419.0,95,Adventure
Mesken (Messuage),7.5,38.0,102,Adventure
Anytime,8.9,20.0,62,Adventure
Dracu Ra,5.4,36.0,106,Adventure
The Bigfoot Prophecy,4.8,23.0,117,Adventure
A Christmas Carol,9.8,11.0,39,Adventure
De Legende van Familie Vos,5.7,58.0,81,Adventure
YA - medved,5.0,61.0,97,Adventure
"Fallen Leaves, Broken Lighters",7.7,7.0,96,Adventure
Adam i Eva,5.1,93.0,95,Adventure
Mountain Boy,8.2,17.0,93,Adventure
Luccas e Gi em: Dinossauros,3.5,27.0,91,Adventure
Isle: Alpha One,8.4,7.0,97,Adventure
Mortadella,8.4,6.0,90,Adventure
Longe da Estrada,6.0,9.0,68,Adventure
Kyle and the Last Emerald 2,8.4,7.0,15,Adventure
Frankenstein Theater: The Magic Sword,4.4,23.0,82,Adventure
Boom!,8.3,10.0,90,Adventure
StarGazer: The Need of the Many,5.0,9.0,47,Adventure
V potoke trekh stikhiy,5.2,42.0,85,Adventure
Suvorovets 1944,5.6,8.0,90,Adventure
LUDA,7.2,6.0,86,Adventure
Piri Reis: The Incredible Chart,6.8,21.0,138,Adventure
Ngesot,4.8,18.0,87,Adventure
I'm Professional,3.7,8.0,95,Adventure
Abar Arownne Din Ratri,7.8,7.0,111,Adventure
Tayna Chyornoy Ruki,5.7,23.0,84,Adventure
Colour Palette,9.0,23.0,87,Adventure
Mukhadrakon,5.3,18.0,109,Adventure
"Poymay sobaku, esli smozhesh",3.5,36.0,96,Adventure
Príncipe Lu e a Lenda do Dragão,4.2,27.0,90,Adventure
The Dragon's Tomb,6.8,52.0,77,Adventure
Whites Only: Ade's Extremist Adventure,7.0,27.0,65,Adventure
Beyond existence,5.3,11.0,95,Adventure
Il ricercatore,5.8,7.0,71,Adventure
Turbozavry God drakona,9.2,43.0,48,Adventure
Banana Boat,5.7,20.0,78,Adventure
Skazochnyy patrul Shou prodolzhayetsya,7.2,11.0,65,Adventure
The Ballad of Straw Hat Sam,9.2,10.0,45,Adventure
Dandelion,8.9,9.0,95,Adventure
The Blinkless,7.8,12.0,59,Adventure
Chyortov kamen,6.4,9.0,105,Adventure
Let's Go! Anpanman: Baikinman and Lulun,6.5,7.0,64,Adventure
Applepictures the Poseidon Legacy,6.4,19.0,84,Adventure
Okhota na russkogo geniya,5.3,11.0,71,Adventure
Selebryata,3.8,20.0,93,Adventure
Sehnsucht nach Firdaws,8.5,6.0,103,Adventure
The Kingfish 2,7.9,10.0,72,Adventure
PW V: Tears of the Fallen,8.2,11.0,60,Adventure
Gostya iz kosmosa,8.5,6.0,70,Adventure
Lajjpal,9.0,8.0,252,Adventure
Beyaz Zenciler: Yapim Asamasi,8.6,5.0,55,Adventure
Pushpa: The Rule - Part 2,6.1,55000.0,201,Action
The Ministry of Ungentlemanly Warfare,6.8,134000.0,122,Action
The Beekeeper,6.3,155000.0,105,Action
Carry-On,6.5,163000.0,119,Action
Civil War,7.0,235000.0,109,Action
Fight or Flight,6.4,6000.0,97,Action
Elevation,5.6,21000.0,91,Action
The Fall Guy,6.8,219000.0,126,Action
Hellboy: The Crooked Man,4.5,13000.0,99,Action
The Crow,4.7,34000.0,111,Action
William Tell,5.7,2300.0,133,Action
Rebel Ridge,6.8,87000.0,131,Action
Road House,6.2,167000.0,121,Action
Argylle,5.6,92000.0,139,Action
Marco,6.8,21000.0,145,Action
Homestead,5.3,3500.0,112,Action
The Killer's Game,5.8,17000.0,104,Action
Land of Bad,6.6,51000.0,113,Action
Monkey Man,6.8,91000.0,121,Action
Old Guy,5.2,2200.0,94,Action
Dirty Angels,4.3,3300.0,104,Action
Blitz,6.2,16000.0,120,Action
The Union,5.4,53000.0,107,Action
Toofan,7.4,7600.0,145,Action
Thelma,7.0,22000.0,98,Action
Arcadian,5.5,23000.0,92,Action
Gunner,3.2,2500.0,106,Action
Lift,5.5,49000.0,107,Action
Werewolves,4.4,6400.0,93,Action
The Killer,5.7,13000.0,126,Action
Aftermath,5.1,3800.0,97,Action
Beverly Hills Cop: Axel F,6.4,81000.0,118,Action
Maharaja,8.4,66000.0,141,Action
The Instigators,6.2,37000.0,101,Action
Twilight of the Warriors: Walled In,7.0,9300.0,126,Action
Drive-Away Dolls,5.4,23000.0,84,Action
Absolution,5.2,7700.0,112,Action
Apocalypse Z: The Beginning of the End,6.1,20000.0,117,Action
Azrael,5.4,10000.0,86,Action
Classified,3.6,2400.0,105,Action
The Prosecutor,6.7,1700.0,117,Action
Long Gone Heroes,5.2,1000.0,101,Action
Brothers,5.4,13000.0,89,Action
Canary Black,5.3,11000.0,101,Action
Under Paris,5.2,36000.0,104,Action
Trigger Warning,4.6,19000.0,106,Action
Armor,3.6,3800.0,89,Action
Watchmen: Chapter I,7.0,6400.0,83,Action
One More Shot,5.4,3600.0,103,Action
Amaran,8.2,18000.0,167,Action
The Shadow Strays,6.5,9100.0,144,Action
Jackpot!,5.8,30000.0,106,Action
Cash Out,4.8,2900.0,92,Action
Weekend in Taipei,5.7,4600.0,100,Action
The Silent Hour,6.1,7300.0,99,Action
Duchess,4.6,1300.0,114,Action
Watchmen: Chapter II,7.0,2900.0,90,Action
Red Right Hand,5.5,5800.0,111,Action
Chief of Station,4.7,4600.0,97,Action
Fighter,6.2,52000.0,166,Action
Boneyard,4.1,5000.0,96,Action
Rogue Elements: A Ryan Drake Story,4.8,953.0,44,Action
Aavesham,7.8,28000.0,155,Action
Karma,8.0,1400.0,167,Action
Harbin,6.4,569.0,108,Action
Baby Invasion,4.6,398.0,80,Action
Uprising,6.6,5500.0,126,Action
Baby John,5.3,17000.0,159,Action
Sikandar Ka Muqaddar,6.0,24000.0,142,Action
The Fix,4.6,1200.0,98,Action
Black Heat,8.6,117.0,93,Action
Viduthalai Part 2,7.9,16000.0,170,Action
Damaged,4.7,7200.0,97,Action
Dominique,5.3,2200.0,100,Action
The Quiet Ones,6.4,658.0,110,Action
Take Cover,5.1,2400.0,90,Action
Operation Undead,4.6,394.0,110,Action
Devara Part 1,6.0,20000.0,176,Action
Role Play,5.5,19000.0,100,Action
Trouble,6.2,6700.0,98,Action
Levels,5.0,1500.0,93,Action
Prey,3.7,3300.0,86,Action
Singham Again,4.8,75000.0,144,Action
Bangkok Dog,4.8,156.0,85,Action
Hagen,6.1,1200.0,139,Action
The Thundermans Return,5.0,1800.0,70,Action
Night Call,6.8,1900.0,97,Action
My Spy: The Eternal City,5.7,11000.0,112,Action
Dark Match,5.5,924.0,94,Action
The Roundup: Punishment,6.6,5200.0,109,Action
Hounds of War,4.5,1700.0,95,Action
Rifle Club,7.0,4200.0,113,Action
Jigra,6.0,23000.0,153,Action
Mafia Wars,3.4,233.0,94,Action
Sunray: Fallen Soldier,4.3,622.0,115,Action
The Clean Up Crew,4.1,1100.0,95,Action
Death Whisperer 2,6.4,1300.0,110,Action
Bougainvillea,6.4,3100.0,138,Action
Officer Black Belt,6.8,8100.0,108,Action
Panda Plan,5.1,1200.0,99,Action
Code 8: Part II,5.7,16000.0,100,Action
Pani,6.9,2900.0,143,Action
Joe Baby,7.3,30.0,86,Action
Air Force One Down,4.4,2900.0,84,Action
Cesium Fallout,6.5,586.0,136,Action
11 Rebels,6.2,362.0,155,Action
Rats!,6.5,116.0,85,Action
Cloud,6.3,1000.0,124,Action
Vanvaas,6.6,1300.0,160,Action
Kill Em All 2,4.1,1300.0,88,Action
Dan Da Dan: First Encounter,8.2,2700.0,83,Action
Article 370,7.8,25000.0,158,Action
Darkness of Man,4.8,3200.0,109,Action
Latency,4.2,2400.0,94,Action
Elyas,6.1,1300.0,105,Action
Life After Fighting,6.4,2000.0,126,Action
Simarik,6.4,2500.0,111,Action
Die Hart 2: Die Harter,4.3,5500.0,92,Action
Murder Company,3.7,1500.0,86,Action
Lights Out,4.9,1800.0,90,Action
Black Creek,8.6,7.0,116,Action
City Hunter,6.3,5600.0,102,Action
Snow White and the Seven Samurai,3.2,290.0,88,Action
Hijack 1971,6.8,3300.0,100,Action
Revolver,5.4,847.0,114,Action
One Fast Move,5.0,2200.0,108,Action
Khadaan,7.2,2100.0,137,Action
Outlaw,5.2,923.0,82,Action
Agent Recon,2.4,671.0,85,Action
Freedom,5.9,1400.0,110,Action
Agni,7.3,15000.0,122,Action
Alien Country,4.4,361.0,96,Action
Utopia,3.6,357.0,91,Action
How to Rob a Bank,6.6,4200.0,88,Action
Arena Wars,4.9,2100.0,96,Action
The Last Kumite,4.6,2300.0,105,Action
Wynonna Earp: Vengeance,5.5,1500.0,96,Action
Jacob Tyler,4.3,56.0,133,Action
Hellhound,4.3,502.0,103,Action
Handsome Guys,6.5,806.0,101,Action
Zero,6.2,42.0,88,Action
Fight Another Day,4.9,345.0,97,Action
Wanted Man,4.8,2600.0,85,Action
Paradox Effect,6.0,8600.0,87,Action
Heart of the Hunter,4.7,2100.0,105,Action
Continental Split,3.5,544.0,88,Action
Tales Beyond the Galaxy,4.8,172.0,76,Action
Vettaiyan,7.0,39000.0,163,Action
Nice Girls,4.2,1200.0,92,Action
72 Hours,4.1,285.0,87,Action
Striking Rescue,5.6,385.0,106,Action
Saripodhaa Sanivaaram,7.0,9000.0,166,Action
Sorgavaasal,6.6,1300.0,138,Action
Alien: Rubicon,2.4,337.0,86,Action
Agents,3.4,926.0,82,Action
Troubleshooters,6.6,412.0,110,Action
London Calling,7.8,20.0,109,Action
The Hangman,3.3,999.0,92,Action
Terminator: Skynet Rising,6.7,264.0,88,Action
Max,7.1,3300.0,132,Action
Ferry 2,5.6,3800.0,94,Action
Savi,6.2,35000.0,126,Action
Chandu Champion,7.8,34000.0,142,Action
The Family Star,5.4,5400.0,159,Action
40 Acres,6.8,127.0,113,Action
Drive Back,4.7,298.0,94,Action
12 to Midnight,3.6,285.0,96,Action
Raayan,6.5,11000.0,145,Action
