Movie_Name,Rating,Voting_Count,Duration,Genre
The American Society of Magical Negroes,3.7,12000.0,104,Comedy
This Is Me Now,4.1,7100.0,65,Comedy
Universal Language,7.1,1300.0,89,Comedy
Hot Frosty,5.3,15000.0,92,Comedy
Munjya,6.3,25000.0,123,Comedy
Sasquatch Sunset,5.4,5400.0,88,Comedy
Summer Camp,4.5,1500.0,95,Comedy
Role Play,5.5,19000.0,100,Comedy
Let's Start a Cult,5.9,1400.0,90,Comedy
Shabab Albomb,4.5,279.0,105,Comedy
Trouble,6.2,6700.0,98,Comedy
My Favourite Cake,7.4,7100.0,97,Comedy
Vulgar,5.5,127.0,103,Comedy
Bookworm,6.0,1800.0,103,Comedy
Players,5.7,12000.0,105,Comedy
The Thundermans Return,5.0,1800.0,70,Comedy
On Becoming a Guinea Fowl,7.1,815.0,99,Comedy
Wallbanger,5.6,659.0,118,Comedy
Sookshma Darshini,7.8,9900.0,142,Comedy
Chuck Billy and the Marvelous Guava Tree,7.5,923.0,90,Comedy
My Spy: The Eternal City,5.7,11000.0,112,Comedy
And Mrs,5.8,739.0,111,Comedy
Boot Camp,5.8,1100.0,94,Comedy
The Fabulous Four,4.8,1500.0,98,Comedy
Space Cadet,5.0,10000.0,110,Comedy
Jönssonligan kommer tillbaka,5.9,1300.0,104,Comedy
The Radleys,5.0,2700.0,115,Comedy
Am I Racist?,6.7,17000.0,100,Comedy
This Time Next Year,5.6,2200.0,116,Comedy
A Little Something Extra,7.0,4800.0,99,Comedy
Love in the Big City,7.5,1400.0,118,Comedy
Street Trash,4.5,815.0,85,Comedy
Buffalo Kids,6.6,670.0,93,Comedy
"I, the Executioner",6.3,1700.0,118,Comedy
Saving Bikini Bottom: The Sandy Cheeks Movie,3.7,3800.0,82,Comedy
We're All Gonna Die,8.2,91.0,110,Comedy
The Empire,5.2,1200.0,110,Comedy
Ultraman: Rising,6.9,6300.0,117,Comedy
The Merry Gentlemen,4.8,10000.0,87,Comedy
Treasure,6.3,2000.0,111,Comedy
Bhool Bhulaiyaa 3,4.7,77000.0,158,Comedy
The Supremes at Earl's All-You-Can-Eat,6.4,1400.0,124,Comedy
Madgaon Express,7.0,41000.0,143,Comedy
Spread,5.7,648.0,112,Comedy
Khel Khel Mein,6.5,27000.0,135,Comedy
Officer Black Belt,6.8,8100.0,108,Comedy
Panda Plan,5.1,1200.0,99,Comedy
Bad Shabbos,7.5,163.0,84,Comedy
Autumn and the Black Jaguar,5.6,990.0,100,Comedy
Timestalker,5.5,2900.0,89,Comedy
Triumph,5.5,250.0,98,Comedy
The Gutter,5.4,493.0,92,Comedy
Sweet Dreams,5.4,1400.0,95,Comedy
How to Date Billy Walsh,5.2,3900.0,98,Comedy
I Love You Forever,5.6,173.0,89,Comedy
Nutcrackers,5.5,9300.0,104,Comedy
The Second Act,6.5,3400.0,80,Comedy
Rats!,6.5,116.0,85,Comedy
The Balconettes,6.3,799.0,104,Comedy
A Legend,4.7,887.0,129,Comedy
That Christmas,6.8,17000.0,91,Comedy
I Don't Understand You,7.2,72.0,96,Comedy
Der Vierer,5.3,176.0,88,Comedy
Blame the Game,5.4,5100.0,92,Comedy
Shell,6.7,69.0,100,Comedy
Drugstore June,5.3,1700.0,91,Comedy
Dan Da Dan: First Encounter,8.2,2700.0,83,Comedy
The Underdoggs,5.6,4600.0,96,Comedy
Between the Temples,6.3,2900.0,111,Comedy
Don't Tell Mom the Babysitter's Dead,3.8,1200.0,99,Comedy
200% Wolf,5.9,1300.0,98,Comedy
The Gentleman,7.9,96.0,103,Comedy
Desert Fiends,8.3,422.0,106,Comedy
Seize Them!,5.1,1200.0,91,Comedy
Woody Woodpecker Goes to Camp,4.5,2600.0,100,Comedy
The Trainer,7.0,53.0,95,Comedy
The Tiger's Apprentice,5.7,2200.0,84,Comedy
Marmalade,6.3,3500.0,99,Comedy
Broken Rage,6.1,1400.0,62,Comedy
Seven Cemeteries,4.5,556.0,84,Comedy
Simarik,6.4,2500.0,111,Comedy
The Astronaut Lovers,7.0,625.0,116,Comedy
A House on Fire,7.3,3300.0,105,Comedy
Die Hart 2: Die Harter,4.3,5500.0,92,Comedy
French Girl,5.5,2300.0,106,Comedy
Prom Dates,5.2,1700.0,86,Comedy
Half Baked: Totally High,4.6,345.0,97,Comedy
100 litraa sahtia,7.1,125.0,88,Comedy
Una Pequeña Confusion,6.1,224.0,107,Comedy
Swamp Dogg Gets His Pool Painted,8.5,52.0,95,Comedy
Samana Sunrise,5.2,150.0,100,Comedy
Premalu,7.8,19000.0,156,Comedy
Carved,4.4,2700.0,95,Comedy
City Hunter,6.3,5600.0,102,Comedy
Cocorico,5.8,3200.0,92,Comedy
Heavier Trip,6.0,1300.0,96,Comedy
Diamanti,7.0,1000.0,135,Comedy
Corina,7.2,326.0,96,Comedy
White Snake: Afloat,6.9,464.0,133,Comedy
Books & Drinks,6.3,94.0,94,Comedy
Longing,4.7,801.0,111,Comedy
Gone Running,7.1,4000.0,105,Comedy
"Love, Divided",6.0,4600.0,98,Comedy
Peacock,7.3,388.0,102,Comedy
One Million Babes BC,2.2,78.0,75,Comedy
Cheerleaders Behaving Badly,7.4,9.0,120,Comedy
Arthur's Whisky,4.5,829.0,94,Comedy
Doraemon the Movie: Nobita's Earth Symphony,6.6,1500.0,115,Comedy
Three Friends,6.6,680.0,117,Comedy
Crew,5.8,37000.0,118,Comedy
Alien Country,4.4,361.0,96,Comedy
Not Another Church Movie,2.2,1100.0,90,Comedy
Peter Five Eight,3.5,1100.0,100,Comedy
Arena Wars,4.9,2100.0,96,Comedy
Harry Potter and the Stone,8.1,162.0,152,Comedy
Five Blind Dates,5.1,1900.0,83,Comedy
The Other Way Around,6.4,1400.0,114,Comedy
Jamais sans mon psy,4.8,254.0,91,Comedy
Música,6.4,5000.0,91,Comedy
How Could I Live Without You?,6.9,979.0,105,Comedy
The Present,5.5,865.0,86,Comedy
Handsome Guys,6.5,806.0,101,Comedy
Unspeakable: Beyond the Wall of Sleep,6.2,47.0,90,Comedy
Zero,6.2,42.0,88,Comedy
Running on Empty,4.9,553.0,91,Comedy
Plan B,5.9,1100.0,90,Comedy
Murder Mubarak,5.8,51000.0,140,Comedy
The Real Bros of Simi Valley: The Movie,7.1,1000.0,106,Comedy
Hotii de Subiecte,7.1,83.0,110,Comedy
Adult Best Friends,7.2,70.0,90,Comedy
Jim's Story,6.8,909.0,101,Comedy
Killer Body Count,4.7,647.0,109,Comedy
Crayon Shin-chan: Ora's Dinosaur Diary,6.4,337.0,106,Comedy
Nice Girls,4.2,1200.0,92,Comedy
Little Death,5.4,203.0,110,Comedy
Mars,8.9,21.0,84,Comedy
Meet Me Next Christmas,5.7,8500.0,105,Comedy
Layla,6.1,382.0,100,Comedy
A Dog's Will 2,6.2,2900.0,104,Comedy
404 Run Run,5.8,253.0,104,Comedy
Vicky Vidya Ka Woh Wala Video,5.2,11000.0,152,Comedy
Hisaab Barabar,5.8,1700.0,112,Comedy
U Are the Universe,7.7,262.0,90,Comedy
Haikyu!! The Dumpster Battle,7.7,6100.0,85,Comedy
Family Therapy,6.2,160.0,122,Comedy
Sew Torn,6.5,197.0,100,Comedy
Young Werther,5.6,220.0,101,Comedy
The Groomsmen: First Look,6.1,384.0,82,Comedy
Troubleshooters,6.6,412.0,110,Comedy
Another Cabin in the Woods Movie,4.7,201.0,77,Comedy
The Solitary Gourmet,7.4,121.0,110,Comedy
A Family Affair,5.1,36.0,72,Comedy
4PM,5.9,89.0,111,Comedy
Meet the Barbarians,6.5,449.0,101,Comedy
El Harifa 2: El Remontada,6.5,347.0,130,Comedy
Dog on Trial,6.1,635.0,83,Comedy
You Are the Apple of My Eye,7.5,3400.0,101,Comedy
Inheritance,5.1,3500.0,94,Comedy
The Last Frenzy,5.3,215.0,107,Comedy
Griffin in Summer,7.2,158.0,90,Comedy
The Grinch That Stole Bitches,6.9,67.0,74,Comedy
London Calling,7.8,20.0,109,Comedy
And the Breadwinner Is,6.8,250.0,123,Comedy
Candidatul perfect,6.1,907.0,100,Comedy
Mother Father Sister Brother Frank,5.8,238.0,85,Comedy
Do Aur Do Pyaar,6.4,12000.0,140,Comedy
Alter weißer Mann,6.2,705.0,114,Comedy
Krazy House,4.8,1400.0,89,Comedy
Still Fabulous,4.9,856.0,92,Comedy
Crackcoon,3.6,416.0,88,Comedy
Slay,6.5,1100.0,99,Comedy
No Time to Spy: A Loud House Movie,6.4,443.0,81,Comedy
Døde menn går på ski,5.4,228.0,89,Comedy
Audrey,5.7,294.0,97,Comedy
O Melhor Amigo,7.1,59.0,96,Comedy
Christmas Eve in Miller's Point,5.6,2300.0,106,Comedy
Juliette au printemps,6.4,250.0,95,Comedy
Perfect Endings,5.6,191.0,100,Comedy
Crossroads,7.7,6.0,82,Comedy
Arzé,7.0,211.0,90,Comedy
Casatoria,6.4,2800.0,96,Comedy
I Am Kathalan,6.7,1100.0,115,Comedy
Auction,6.4,914.0,91,Comedy
How to Make a Killing,6.6,709.0,109,Comedy
Ajosepo,8.7,54.0,134,Comedy
Mr Manhattan,6.7,440.0,110,Comedy
ARM,7.1,8600.0,150,Comedy
The Deb,7.5,71.0,121,Comedy
Chantal in Fairyland,4.6,2600.0,118,Comedy
The Southern Chronicles,8.8,2500.0,120,Comedy
Man and Witch: The Dance of a Thousand Steps,5.5,328.0,94,Comedy
US Palmese,6.3,103.0,120,Comedy
Lesbian Space Princess,7.5,110.0,87,Comedy
Monster on a Plane,5.5,2300.0,88,Comedy
Her Story,7.6,1800.0,123,Comedy
10 Lives,5.9,1900.0,88,Comedy
Two to One,6.1,719.0,116,Comedy
Perhoset,6.3,178.0,98,Comedy
King of My Castle,5.0,453.0,109,Comedy
Lubber Pandhu,8.2,5900.0,146,Comedy
Operation Taco Gary's,6.7,28.0,88,Comedy
Guruvayoor Ambalanadayil,6.6,4600.0,132,Comedy
Empire Waist,6.7,170.0,97,Comedy
Head South,6.8,234.0,98,Comedy
Il complottista,7.3,15.0,85,Comedy
The Christmas Letter,4.1,179.0,94,Comedy
Lesson Learned,7.7,2000.0,119,Comedy
Baby Assassins: Nice Days,7.3,292.0,103,Comedy
A Sudden Case of Christmas,5.1,1100.0,91,Comedy
Funny Birds,5.6,233.0,97,Comedy
Moartea in vacanta,6.6,1500.0,89,Comedy
Almost Paradise,6.4,542.0,120,Comedy
Victory,6.4,275.0,120,Comedy
Retreat Vama Veche,3.9,931.0,90,Comedy
Noah's Ark,4.3,641.0,96,Comedy
Feeling Randy,7.8,471.0,81,Comedy
Der Buchspazierer,7.3,381.0,98,Comedy
Wild Wild Punjab,6.2,15000.0,109,Comedy
Breakup Season,5.8,305.0,102,Comedy
Dear Paris,5.6,318.0,108,Comedy
C Takimi,2.8,488.0,135,Comedy
Ryan's World the Movie: Titan Universe Adventure,1.8,682.0,80,Comedy
Good Bad Things,5.7,193.0,96,Comedy
Destroy All Neighbors,5.3,2000.0,85,Comedy
Frankie Freako,5.6,1100.0,85,Comedy
Gracie and Pedro: Pets to the Rescue,5.1,266.0,87,Comedy
Paying for It,7.1,107.0,85,Comedy
Le panache,6.4,124.0,93,Comedy
"María, Me Muero",5.6,90.0,93,Comedy
Yolo,6.9,3700.0,129,Comedy
Un mondo a parte,6.5,1200.0,113,Comedy
Marcello Mio,5.9,889.0,120,Comedy
Bad Newz,4.7,26000.0,142,Comedy
Everybody Loves Jenifa,8.3,83.0,135,Comedy
Mukadderat,7.3,514.0,90,Comedy
Crust,6.1,232.0,102,Comedy
Goyo,6.6,2200.0,106,Comedy
Vaazha: Biopic of a Billion Boys,7.3,4000.0,125,Comedy
Marianengraben,7.5,81.0,87,Comedy
Swag,7.6,3000.0,150,Comedy
Bau: Artist at War,7.0,55.0,130,Comedy
Srikakulam Sherlockholmes,8.1,2300.0,125,Comedy
Tillu Square,6.6,3400.0,137,Comedy
The Roast of Tom Brady,7.2,5800.0,179,Comedy
Stealing Pulp Fiction,6.2,21.0,78,Comedy
Sons of Rizk 3,6.7,1700.0,125,Comedy
Blackout,6.1,10000.0,122,Comedy
Mission: Cross,6.1,2600.0,105,Comedy
Don't Mess with Grandma,6.0,151.0,81,Comedy
Ishq Vishk Rebound,5.6,7100.0,106,Comedy
The Throwback,5.5,346.0,96,Comedy
Mascarpone: The Rainbow Cake,6.1,497.0,105,Comedy
One Night in Tokyo,7.5,69.0,95,Comedy
V dobrém i zlém,6.4,55.0,93,Comedy
Believe in Christmas,6.1,822.0,90,Comedy
Down the Rabbit Hole,5.6,539.0,102,Comedy
"Love, Danielle",8.9,40.0,79,Comedy
Switch Up,8.6,27.0,105,Comedy
Vampire Zombies From Space!,7.7,68.0,98,Comedy
À bicyclette!,7.0,189.0,90,Comedy
Lucky Winners,6.2,1400.0,103,Comedy
¿Quién es quién?,5.9,74.0,95,Comedy
Going Viral,6.8,52.0,90,Comedy
When in Rome,6.1,739.0,98,Comedy
Victoria må dø,5.9,361.0,85,Comedy
À l'ancienne,4.6,293.0,89,Comedy
Suspended Time,5.4,302.0,105,Comedy
Last Night at Terrace Lanes,4.3,629.0,75,Comedy
Citizen of a Kind,6.7,797.0,114,Comedy
Nuked,7.9,42.0,86,Comedy
Stress Positions,5.0,626.0,95,Comedy
Heads or Fails,7.2,53.0,86,Comedy
About Family,6.8,116.0,106,Comedy
Cassino in Ischia,4.4,239.0,113,Comedy
Camp Crasher,5.4,801.0,95,Comedy
Kangaroo Island,7.5,24.0,113,Comedy
Holy Cash,7.3,24.0,94,Comedy
N'avoue jamais,5.8,461.0,94,Comedy
Oscar Wilde About America,3.5,22.0,98,Comedy
Bermondsey Tales: Fall of the Roman Empire,4.4,180.0,99,Comedy
Deaner '89,5.9,416.0,90,Comedy
Marry Christmas,6.7,60.0,85,Comedy
Umjolo: The Gone Girl,4.4,270.0,92,Comedy
The Holiday List,4.2,206.0,85,Comedy
Finalement,5.7,265.0,127,Comedy
Buzz House: The Movie,3.2,1200.0,93,Comedy
The Pee Pee Poo Poo Man,8.1,18.0,79,Comedy
Cells at Work!,6.8,195.0,109,Comedy
Rap World,7.8,505.0,56,Comedy
The Everything Pot,7.3,32.0,90,Comedy
Barbie & Kendra Crash Joe Bob's Drive-In Jamboree,4.8,107.0,51,Comedy
My Ex's Wedding,8.6,46.0,95,Comedy
My Wifes X,6.4,772.0,101,Comedy
Dirty Ice Cream,4.4,116.0,47,Comedy
Hahacar,6.9,319.0,135,Comedy
Swede Caroline,5.4,227.0,98,Comedy
A Hip Hop Story,8.7,107.0,90,Comedy
Jhamkudi,6.6,980.0,151,Comedy
Memory Lane,7.4,1800.0,98,Comedy
The Actor,3.3,726.0,128,Comedy
Adios Amigo,5.9,1400.0,156,Comedy
Suckers,3.3,120.0,67,Comedy
The Mountain,6.6,155.0,89,Comedy
Vijay 69,6.1,1200.0,112,Comedy
Chainsaws Were Singing,7.2,355.0,117,Comedy
Maybe Baby 2,5.7,534.0,105,Comedy
Cat and Dog,5.3,1100.0,86,Comedy
Queens of Drama,6.3,188.0,114,Comedy
Doctor Doctor,8.2,129.0,98,Comedy
Scared Shitless,6.1,206.0,76,Comedy
Vive e Deixa Andar,6.1,60.0,107,Comedy
Tim Travers & the Time Travelers Paradox,6.9,276.0,95,Comedy
Say a Little Prayer,8.5,42.0,103,Comedy
Cocaine Werewolf,2.3,299.0,80,Comedy
La casa,7.0,926.0,83,Comedy
Finché notte non ci separi,5.6,132.0,85,Comedy
Love at 39 Degrees,5.5,1400.0,115,Comedy
Wishing on a Star,6.7,141.0,99,Comedy
Erdal and Ece,4.3,4200.0,107,Comedy
I Heard You Buy Souls,2.7,42.0,88,Comedy
The Missile,6.6,1000.0,110,Comedy
Meet the Leroys,6.4,1100.0,102,Comedy
Badaa Saat Fi Yawman Ma,6.3,89.0,100,Comedy
Divorce,5.8,744.0,91,Comedy
Fierce Killer Marsupial,2.3,40.0,86,Comedy
Kidnapping Inc,6.6,233.0,107,Comedy
I Am What I Am 2,7.5,200.0,134,Comedy
Technoboys,5.3,966.0,109,Comedy
The Heartbreak Agency,5.3,720.0,94,Comedy
King Baby,7.0,24.0,88,Comedy
Jon Vardar protiv Galaksijata,8.3,70.0,86,Comedy
This Life of Mine,5.5,243.0,99,Comedy
Space Sharks,1.5,317.0,70,Comedy
Betting with Ghost,6.7,63.0,112,Comedy
Last ExMas,5.4,336.0,84,Comedy
Hello Mummy,5.6,3300.0,136,Comedy
Disaster Holiday,4.8,692.0,93,Comedy
Ballot,6.3,231.0,102,Comedy
The Holiday Club,6.6,361.0,88,Comedy
Vasco Da Gama,5.1,2900.0,125,Comedy
Jamie Foxx: What Had Happened Was,5.8,2000.0,68,Comedy
Non Negotiable,5.4,1200.0,87,Comedy
De jackpot,4.9,146.0,103,Comedy
Throuple,6.6,68.0,92,Comedy
Doin' It,6.0,45.0,92,Comedy
Extremely Unique Dynamic,7.7,340.0,73,Comedy
The Casagrandes Movie,5.6,663.0,89,Comedy
Rent Free,7.8,67.0,93,Comedy
Super Happy Forever,6.9,177.0,94,Comedy
Mamífera,6.6,425.0,93,Comedy
1995,6.8,594.0,120,Comedy
Kang Mak,6.4,791.0,122,Comedy
Successor,6.8,1300.0,133,Comedy
Haunt Season,4.9,776.0,81,Comedy
Fasel Men El Lahazat El Lazeeza,6.5,870.0,122,Comedy
Athens Midnight Radio,7.3,219.0,74,Comedy
Young Lion of the West,5.2,108.0,93,Comedy
Nunakuzhi,6.8,3000.0,125,Comedy
Agak Laen,7.6,2900.0,119,Comedy
Rockbottom,7.4,84.0,82,Comedy
A Most Atrocious Thing,3.8,253.0,75,Comedy
Illegal Hayatlar: Meclis,6.8,824.0,115,Comedy
Io e te dobbiamo parlare,4.2,207.0,95,Comedy
Father There is Only One 4,5.2,611.0,90,Comedy
Jack in Time for Christmas,4.6,1000.0,66,Comedy
Micro Budget,8.2,32.0,88,Comedy
Trisha on the Rocks,5.2,3000.0,172,Comedy
Staycation,7.0,106.0,94,Comedy
The Black Sea,7.9,81.0,96,Comedy
Meet Me in Rome,5.2,645.0,85,Comedy
Eho kati na po,6.4,24.0,96,Comedy
El Heredero,8.1,36.0,103,Comedy
Bionico's Bachata,8.5,45.0,80,Comedy
200KG Vampire,5.2,29.0,93,Comedy
Mandakini,5.9,2900.0,127,Comedy
Dreaming of You,8.6,26.0,95,Comedy
Bakkal Amca: Mahmut Tuncer,3.7,210.0,106,Comedy
La petite vadrouille,5.6,365.0,96,Comedy
Hep Yek: Asiret,2.3,202.0,86,Comedy
Something's More Than One Thing,8.9,91.0,110,Comedy
Daaru Na Peenda Hove,7.7,2300.0,111,Comedy
The Disruptors,5.8,176.0,86,Comedy
Murder and Cocktails,4.0,360.0,88,Comedy
Nee Dhaarey Nee Katha,8.8,1100.0,122,Comedy
Boy Kaldag,5.2,165.0,94,Comedy
A Trip Elsewhere,5.6,101.0,93,Comedy
Alles Fifty Fifty,6.3,438.0,113,Comedy
2nd Miracle in Cell No 7,7.8,204.0,147,Comedy
Once Upon a Christmas Wish,6.1,319.0,90,Comedy
Fruitcake,5.4,121.0,97,Comedy
Love Reconsidered,4.3,130.0,88,Comedy
Kudumba Sthreeyum Kunjadum,2.1,14.0,150,Comedy
Messy,6.2,14.0,90,Comedy
Romeo è Giulietta,6.4,399.0,105,Comedy
Inga Naan Thaan Kingu,5.3,443.0,132,Comedy
The Price of Nonna's Inheritance,5.3,1100.0,90,Comedy
A European Christmas,4.7,192.0,90,Comedy
G for Gap,7.2,551.0,103,Comedy
Dünya Varmis,7.4,51.0,100,Comedy
Twisted Hearts,7.2,12.0,90,Comedy
Sad Jokes,6.6,89.0,96,Comedy
Breakfast with Giraffes,6.4,515.0,97,Comedy
My Boyfriend Is a Sex Worker,5.2,14.0,50,Comedy
Clone Cops,8.0,191.0,96,Comedy
Veni Vidi Vici,5.8,355.0,86,Comedy
Local Kung Fu 3,9.2,32.0,136,Comedy
A Gangster's Kiss,4.9,45.0,81,Comedy
My Annoying Brother,7.5,211.0,114,Comedy
National Theatre Live: Nye,8.0,263.0,160,Comedy
The Great Salish Heist,7.1,29.0,95,Comedy
Anyone But Her,4.9,282.0,93,Comedy
Perdiendo el Juicio,7.4,18.0,90,Comedy
Guardian,4.1,664.0,120,Comedy
Idiyan Chandhu,4.7,211.0,120,Comedy
Kakuda,5.4,6300.0,116,Comedy
The Proud Princess,7.1,108.0,84,Comedy
Bocchi the Rock! Re:,7.6,156.0,90,Comedy
Checkmate,4.3,386.0,104,Comedy
Pilot,6.2,784.0,110,Comedy
Keep Rolling,5.9,44.0,101,Comedy
Panchak,7.9,69.0,122,Comedy
Plastic Guns,6.3,607.0,95,Comedy
Sunlight,7.9,17.0,96,Comedy
Oru Kattil Oru Muri,4.6,57.0,125,Comedy
Female 4,5.8,109.0,81,Comedy
"MoviePass, MovieCrash",6.7,2800.0,96,Comedy
Neelan & Kevin,8.0,11.0,89,Comedy
La famille Hennedricks,5.0,185.0,85,Comedy
Beyond the Likes,6.4,17.0,110,Comedy
Dalej jazda!,5.9,123.0,100,Comedy
Another German Tank Story,6.1,60.0,96,Comedy
My Melbourne,7.5,40.0,100,Comedy
Tous toqués !,6.4,188.0,112,Comedy
I Am Not Big Bird,5.2,197.0,96,Comedy
In Good Hands 2,5.3,951.0,99,Comedy
(Un)lucky Sisters,5.2,860.0,82,Comedy
Empire Queen: The Golden Age of Magic,3.2,204.0,148,Comedy
Grrr,4.0,811.0,121,Comedy
You Are Not Alone,6.2,68.0,105,Comedy
